"","spp","NomConc","Phase","fishID","DateTime","Intercept","Slope","Slope.hour","r2","BaroP","Salinity","Temp","Time.m","O2.sat","sat100.mgO2perL","sat100.mgO2permL","date","chamber","volume.ml","treatment","weight.g","length.mm","hPa","mmHg","round","notes","sat100.mgO2","mgO2","mgO2hpos","mass.specific.mgO2ghr","Contam","CalcConc"
"242","WS",1,"M12","ws_031",2021-06-29 10:50:35,0.588224738371538,-0.00290122860505879,-0.174073716303527,0.973080966826929,1009.9,4,18.38,137.883333333333,98.29,9.13197846520424,0.00913197846520424,2021-06-29,7,21.359,"green",0.3803,39.91,1009.92,757.5,"1","",0.19157703662798,0.188301069301642,0.174073716303527,0.457727363406593,"Fipronil",0.76
"243","WS",1,"M9","ws_042",2021-06-29 16:12:19,0.750400619754537,-0.00486837588584754,-0.292102553150852,0.995959773962015,1009.9,4,19.05,116.983333333333,96.57,9.00977235918381,0.00900977235918381,2021-06-29,2,21.3196,"green",0.6827,53.67,1009.92,757.5,"3","",0.18593377119924,0.179556242847106,0.292102553150852,0.427863707559473,"Fipronil",0.76
"244","WS",1,"M2","ws_095",2021-07-01 14:27:44,0.321882652112018,-0.00588870022076027,-0.353322013245616,0.983648897668349,1014.8,4,18.66,23.9833333333333,97.04,9.12554747994136,0.00912554747994136,2021-07-01,7,21.359,"green",0.7224,52.74,1014.85,761.2,"3","",0.188320273124558,0.182745993040071,0.353322013245616,0.489094702720952,"Fipronil",0.76
"245","WS",1,"M9","ws_095",2021-07-01 16:05:44,0.792483126257604,-0.00499388235303183,-0.29963294118191,0.982950633874423,1014.8,4,18.9,121.983333333333,97.14,9.08167832813929,0.00908167832813929,2021-07-01,7,21.359,"green",0.7224,52.74,1014.85,761.2,"3","",0.187414962986479,0.182054895045066,0.29963294118191,0.414774281813275,"Fipronil",0.76
"246","WS",1,"M6","ws_068",2021-06-30 15:23:31,0.391136805681866,-0.00302581808093038,-0.181549084855823,0.985901232006969,1011.9,4,18.91,68.9833333333333,96.28,9.05334256677485,0.00905334256677485,2021-06-30,4,21.4921,"green",0.6848,52.22,1011.92,759,"3","",0.188375614789654,0.181368041919479,0.181549084855823,0.265112565502077,"Fipronil",0.76
"247","WS",1,"M2","ws_082",2021-07-01 11:41:04,0.269182205024324,-0.00414136845597805,-0.248482107358683,0.981947397123356,1014.8,4,18.43,20.9833333333333,95.74,9.16796109529724,0.00916796109529724,2021-07-01,2,21.3196,"green",0.8772,54.9,1014.85,761.2,"2","",0.187415127894504,0.179431243446198,0.248482107358683,0.283267336250208,"Fipronil",0.76
"248","WS",1,"M4","ws_037",2021-06-29 12:26:02,0.289154380193025,-0.00186965390754985,-0.112179234452991,0.995538182567912,1009.9,4,18.8,51.8666666666667,99.83,9.05501347541897,0.00905501347541897,2021-06-29,5,21.4825,"green",0.2951,39.55,1009.92,757.5,"2","",0.191852192509092,0.191526043781826,0.112179234452991,0.380139730440498,"Fipronil",0.76
"249","WS",1,"M6","ws_004",2021-06-28 10:10:47,0.302820305555781,-0.00207218353210424,-0.124331011926254,0.961809682602161,1010.2,4,19.04,55.3666666666667,97.62,9.01431035998666,0.00901431035998666,2021-06-28,4,21.4921,"green",0.3435,39.97,1010.18,757.7,"1","",0.190640044079214,0.186102811030129,0.124331011926254,0.361953455389387,"Fipronil",0.76
"250","WS",1,"M10","ws_004",2021-06-28 11:06:47,0.388062683490403,-0.00180352959000501,-0.108211775400301,0.973009555267216,1010.2,4,19.24,111.366666666667,97.93,8.97839588815716,0.00897839588815716,2021-06-28,4,21.4921,"green",0.3435,39.97,1010.18,757.7,"1","",0.189880503280281,0.185949976862379,0.108211775400301,0.315027002620962,"Fipronil",0.76
"251","WS",1,"M10","ws_051",2021-06-30 10:20:39,0.734117284314281,-0.005289193206256,-0.31735159237536,0.996194972011405,1011.9,4,18.52,105,95.42,9.12460975745435,0.00912460975745435,2021-06-30,3,21.4652,"green",0.9707,57.28,1011.92,759,"1","",0.187004314674148,0.178439517062072,0.31735159237536,0.326930660734892,"Fipronil",0.76
"252","WS",1,"M10","ws_007",2021-06-28 11:06:47,0.49483598507506,-0.00279380711273106,-0.167628426763864,0.985993049849161,1010.2,4,19.24,111.366666666667,97.55,8.97839588815716,0.00897839588815716,2021-06-28,7,21.359,"green",0.4618,45.25,1010.18,757.7,"1","",0.187623334553998,0.183026562857425,0.167628426763864,0.362989230757608,"Fipronil",0.76
"253","WS",1,"M1","ws_062",2021-06-30 11:46:49,0.230249671468397,-0.00636448778822486,-0.381869267293492,0.996043581199799,1011.9,4,18.69,7.98333333333333,98.4,9.09341645718828,0.00909341645718829,2021-06-30,6,20.7109,"green",0.7855,54.47,1011.92,759,"2","",0.181189960276059,0.178290920911643,0.381869267293492,0.486148016923605,"Fipronil",0.76
"254","WS",1,"M5","ws_098",2021-07-02 08:55:03,0.364934291390576,-0.00502471898667384,-0.30148313920043,0.99444788635213,1014.2,4,18.16,35.15,98.36,9.21265845097387,0.00921265845097387,2021-07-02,2,21.3196,"green",0.6344,47.1,1014.18,760.7,"1","",0.190565682590085,0.187440405395607,0.30148313920043,0.475225629256668,"Fipronil",0.76
"255","WS",1,"M3","ws_082",2021-07-01 11:54:34,0.387409481200656,-0.00597248052119338,-0.358348831271603,0.994334828347242,1014.8,4,18.44,34.4833333333333,95.56,9.16610938039739,0.00916610938039739,2021-07-01,2,21.3196,"green",0.8772,54.9,1014.85,761.2,"2","",0.187377274397836,0.179057723414572,0.358348831271603,0.408514399534431,"Fipronil",0.76
"256","WS",1,"M9","ws_030",2021-06-29 10:11:35,0.399868593745079,-0.00215333876972111,-0.129200326183267,0.994671717376223,1009.9,4,18.28,98.8833333333333,100.08,9.15048347811351,0.00915048347811351,2021-06-29,6,20.7109,"green",0.3678,43.38,1009.92,757.5,"1","",0.186149200443611,0.186298119803966,0.129200326183267,0.351278755256299,"Fipronil",0.76
"257","WS",1,"M2","ws_068",2021-06-30 14:35:31,0.26569596236281,-0.00396265203375579,-0.237759122025347,0.979825656275965,1011.9,4,18.88,20.9833333333333,96.04,9.05878779743812,0.00905878779743812,2021-06-30,4,21.4921,"green",0.6848,52.22,1011.92,759,"3","",0.188488915337634,0.181024754290264,0.237759122025347,0.347194979593089,"Fipronil",0.76
"258","WS",1,"M6","ws_022",2021-06-28 16:12:49,0.389801718260122,-0.00245306149030338,-0.147183689418203,0.99785230374106,1010.2,4,19.23,84.9,99.05,8.98018528704927,0.00898018528704927,2021-06-28,6,20.7109,"green",0.3945,44.63,1010.18,757.7,"3","",0.182445036365808,0.180711808520333,0.147183689418203,0.373089200046142,"Fipronil",0.76
"259","WS",1,"M9","ws_004",2021-06-28 10:52:47,0.38227157010671,-0.00198513467766495,-0.119108080659897,0.991586303555671,1010.2,4,19.19,97.3666666666667,98.98,8.98734952075266,0.00898734952075266,2021-06-28,4,21.4921,"green",0.3435,39.97,1010.18,757.7,"1","",0.19006986007459,0.188131147501829,0.119108080659897,0.346748415312655,"Fipronil",0.76
"260","WS",1,"M11","ws_007",2021-06-28 11:20:47,0.515925519457958,-0.00265353796726387,-0.159212278035832,0.982519659677239,1010.2,4,19.29,125.366666666667,96.84,8.96945883148851,0.00896945883148851,2021-06-28,7,21.359,"green",0.4618,45.25,1010.18,757.7,"1","",0.187436575093382,0.181513579320431,0.159212278035832,0.344764569155115,"Fipronil",0.76
"261","WS",1,"M2","ws_062",2021-06-30 12:01:49,0.318762809582131,-0.00611837450924648,-0.367102470554789,0.992752751480745,1011.9,4,18.69,22.9833333333333,97.26,9.09341645718828,0.00909341645718829,2021-06-30,6,20.7109,"green",0.7855,54.47,1011.92,759,"2","",0.181189960276059,0.176225355364495,0.367102470554789,0.467348784920164,"Fipronil",0.76
"262","WS",1,"M6","ws_098",2021-07-02 09:08:03,0.443758029041274,-0.00528812639851643,-0.317287583910986,0.983294134958698,1014.2,4,18.16,48.15,98.2,9.21265845097387,0.00921265845097387,2021-07-02,2,21.3196,"green",0.6344,47.1,1014.18,760.7,"1","",0.190565682590085,0.187135500303463,0.317287583910986,0.500138057867253,"Fipronil",0.76
"263","WS",1,"M4","ws_082",2021-07-01 12:08:34,0.375049206011143,-0.00397164411820539,-0.238298647092323,0.978785711727507,1014.8,4,18.45,48.4833333333333,96.09,9.16425836325119,0.00916425836325119,2021-07-01,2,21.3196,"green",0.8772,54.9,1014.85,761.2,"2","",0.187339435164926,0.180014463249978,0.238298647092323,0.271658284418973,"Fipronil",0.76
"264","WS",1,"M1","ws_037",2021-06-29 11:42:32,0.211175785623062,-0.001962725132437,-0.11776350794622,0.994265559676108,1009.9,4,18.67,8.36666666666667,100.98,9.07870643020633,0.00907870643020633,2021-06-29,5,21.4825,"green",0.2951,39.55,1009.92,757.5,"2","",0.192354184619354,0.194239255628623,0.11776350794622,0.399063056408742,"Fipronil",0.76
"265","WS",1,"M3","ws_068",2021-06-30 14:47:31,0.30615392291301,-0.00376593409118814,-0.225956045471289,0.994129166324142,1011.9,4,18.9,32.9833333333333,96.14,9.05515696603582,0.00905515696603582,2021-06-30,4,21.4921,"green",0.6848,52.22,1011.92,759,"3","",0.188413367539397,0.181140611552376,0.225956045471289,0.329959178550363,"Fipronil",0.76
"266","WS",1,"M10","ws_031",2021-06-29 10:24:35,0.497226008010578,-0.00274829524571169,-0.164897714742701,0.980975276126118,1009.9,4,18.3,111.883333333333,98.8,9.14677688374175,0.00914677688374175,2021-06-29,7,21.359,"green",0.3803,39.91,1009.92,757.5,"1","",0.191887488210953,0.189584838352422,0.164897714742701,0.433599039554829,"Fipronil",0.76
"267","WS",1,"M12","ws_051",2021-06-30 10:48:39,0.751718873000826,-0.00429174327216404,-0.257504596329842,0.989606619935438,1011.9,4,18.55,133,96.1,9.11909057071735,0.00911909057071735,2021-06-30,3,21.4652,"green",0.9707,57.28,1011.92,759,"1","",0.186891201701567,0.179602444835206,0.257504596329842,0.26527721884191,"Fipronil",0.76
"268","WS",1,"M3","ws_113",2021-07-02 14:54:04,0.274903979573776,-0.00294650067978754,-0.176790040787252,0.996260198103511,1014.2,4,18.78,28.9833333333333,98.67,9.09806413517954,0.00909806413517954,2021-07-02,1,21.3905,"green",0.3046,38.12,1014.18,760.7,"3","",0.191840870547982,0.189289386969694,0.176790040787252,0.580400659183363,"Fipronil",0.76
"269","WS",1,"M3","ws_062",2021-06-30 12:15:49,0.377366421526247,-0.0053872122927057,-0.323232737562342,0.983599815388434,1011.9,4,18.69,36.9833333333333,97.69,9.09341645718828,0.00909341645718829,2021-06-30,6,20.7109,"green",0.7855,54.47,1011.92,759,"2","",0.181189960276059,0.177004472193682,0.323232737562342,0.411499347628697,"Fipronil",0.76
"270","WS",1,"M5","ws_011",2021-06-28 13:11:10,0.344881085526212,-0.00261707062991447,-0.157024237794868,0.98325226757341,1010.2,4,19.51,62.9833333333333,95.64,8.93033147661845,0.00893033147661845,2021-06-28,3,21.4652,"green",0.6073,48.52,1010.18,757.7,"2","",0.18626796090616,0.178146677810651,0.157024237794868,0.258561234636701,"Fipronil",0.76
"271","WS",1,"M11","ws_004",2021-06-28 11:20:47,0.439749731839536,-0.00201352822455364,-0.120811693473219,0.963616836923552,1010.2,4,19.29,125.366666666667,97.75,8.96945883148851,0.00896945883148851,2021-06-28,4,21.4921,"green",0.3435,39.97,1010.18,757.7,"1","",0.189691497043618,0.185423438360136,0.120811693473219,0.351707986821597,"Fipronil",0.76
"272","WS",1,"M11","ws_051",2021-06-30 10:34:39,0.958074082189324,-0.00651293508552467,-0.39077610513148,0.97384349834149,1011.9,4,18.54,119,95.85,9.12092960780845,0.00912092960780845,2021-06-30,3,21.4652,"green",0.9707,57.28,1011.92,759,"1","",0.18692889184723,0.17917134283557,0.39077610513148,0.402571448574719,"Fipronil",0.76
"273","WS",1,"M11","ws_030",2021-06-29 10:37:35,0.50781229264208,-0.00256644119060548,-0.153986471436329,0.990200135702585,1009.9,4,18.34,124.883333333333,100.18,9.13937208904501,0.00913937208904501,2021-06-29,6,20.7109,"green",0.3678,43.38,1009.92,757.5,"1","",0.185923160344652,0.186257822033272,0.153986471436329,0.418669035987844,"Fipronil",0.76
"274","WS",1,"M11","ws_031",2021-06-29 10:37:35,0.492797300778603,-0.0024181380304823,-0.145088281828938,0.982399895710701,1009.9,4,18.34,124.883333333333,99.84,9.13937208904501,0.00913937208904501,2021-06-29,7,21.359,"green",0.3803,39.91,1009.92,757.5,"1","",0.191732145244449,0.191425373812058,0.145088281828938,0.381510075805779,"Fipronil",0.76
"275","WS",1,"M13","ws_051",2021-06-30 11:02:39,0.903151906546158,-0.0049062581336515,-0.29437548801909,0.98818467277709,1011.9,4,18.57,147,96.37,9.11541457001844,0.00911541457001844,2021-06-30,3,21.4652,"green",0.9707,57.28,1011.92,759,"1","",0.186815863905243,0.180034448045483,0.29437548801909,0.303261036385176,"Fipronil",0.76
"276","WS",1,"M6","ws_095",2021-07-01 15:23:44,0.509732389509284,-0.00408877744419123,-0.245326646651474,0.985424533547062,1014.8,4,18.8,79.9833333333333,96.88,9.09990926062987,0.00909990926062987,2021-07-01,7,21.359,"green",0.7224,52.74,1014.85,761.2,"3","",0.187791187447914,0.181932102399539,0.245326646651474,0.33959945549761,"Fipronil",0.76
"277","WS",1,"M4","ws_062",2021-06-30 12:29:49,0.449770693226599,-0.00533734222279533,-0.32024053336772,0.9933804925606,1011.9,4,18.72,50.9833333333333,97.81,9.08793238521177,0.00908793238521177,2021-06-30,6,20.7109,"green",0.7855,54.47,1011.92,759,"2","",0.181080687948299,0.177115020882231,0.32024053336772,0.407690048844965,"Fipronil",0.76
"278","WS",1,"M6","ws_011",2021-06-28 13:25:10,0.350557042986927,-0.00220409157866627,-0.132245494719976,0.980354111045084,1010.2,4,19.54,76.9833333333333,96.27,8.92502049216299,0.00892502049216299,2021-06-28,3,21.4652,"green",0.6073,48.52,1010.18,757.7,"2","",0.186157184923486,0.17921352192584,0.132245494719976,0.21775974760411,"Fipronil",0.76
"279","WS",1,"M6","ws_082",2021-07-01 12:35:34,0.52198444706823,-0.00448968526255018,-0.269381115753011,0.989855280036615,1014.8,4,18.46,75.4833333333333,96.66,9.1624080434604,0.0091624080434604,2021-07-01,2,21.3196,"green",0.8772,54.9,1014.85,761.2,"2","",0.187301610187635,0.181045736407368,0.269381115753011,0.30709201522231,"Fipronil",0.76
"280","WS",1,"M3","ws_037",2021-06-29 12:11:32,0.261136976122341,-0.00183646784671052,-0.110188070802631,0.994383414377892,1009.9,4,18.74,37.3666666666667,99.89,9.06593435293394,0.00906593435293394,2021-06-29,5,21.4825,"green",0.2951,39.55,1009.92,757.5,"2","",0.192083577509353,0.191872285574092,0.110188070802631,0.373392310412169,"Fipronil",0.76
"281","WS",1,"M7","ws_022",2021-06-28 16:28:19,0.443724770012621,-0.00260788956840204,-0.156473374104123,0.997606425240789,1010.2,4,19.2,100.4,99.37,8.98555746582967,0.00898555746582967,2021-06-28,6,20.7109,"green",0.3945,44.63,1010.18,757.7,"3","",0.182554179698782,0.18140408836668,0.156473374104123,0.396637196715139,"Fipronil",0.76
"282","WS",1,"M3","ws_110",2021-07-02 11:57:32,0.277802504032331,-0.00236218479515457,-0.141731087709274,0.994996985182,1014.2,4,18.49,37.9833333333333,100.91,9.15133172885095,0.00915133172885095,2021-07-02,6,20.7109,"green",0.4136,41.66,1014.18,760.7,"2","",0.185747325500006,0.187437626162056,0.141731087709274,0.342676711095924,"Fipronil",0.76
"283","WS",1,"M1","ws_068",2021-06-30 14:22:31,0.228498691268347,-0.00543049952466897,-0.325829971480138,0.996884149340415,1011.9,4,18.87,7.98333333333333,97.58,9.06060423036441,0.00906060423036441,2021-06-30,4,21.4921,"green",0.6848,52.22,1011.92,759,"3","",0.188526710402461,0.183964364010722,0.325829971480138,0.475803112558613,"Fipronil",0.76
"284","WS",1,"M12","ws_103",2021-07-02 10:28:03,0.711545119821361,-0.00409522676792177,-0.245713606075306,0.985372385190358,1014.2,4,18.24,128.15,97.94,9.19772106299181,0.00919772106299181,2021-07-02,7,21.359,"green",0.7634,54.16,1014.18,760.7,"1","",0.189432583924954,0.1855302726961,0.245713606075306,0.321867443116722,"Fipronil",0.76
"285","WS",1,"M2","ws_037",2021-06-29 11:57:02,0.232212177629886,-0.0017330987693038,-0.103985926158228,0.99609128016641,1009.9,4,18.71,22.8666666666667,100.13,9.07140399828751,0.00907140399828751,2021-06-29,5,21.4825,"green",0.2951,39.55,1009.92,757.5,"2","",0.192199465073317,0.192449324377912,0.103985926158228,0.352375215717478,"Fipronil",0.76
"286","WS",1,"M2","ws_011",2021-06-28 12:29:10,0.245405886753622,-0.00307345858199519,-0.184407514919711,0.957396525850229,1010.2,4,19.45,20.9833333333333,95.52,8.94097107597687,0.00894097107597687,2021-06-28,3,21.4652,"green",0.6073,48.52,1010.18,757.7,"2","",0.186489880605618,0.178135133954486,0.184407514919711,0.303651432438188,"Fipronil",0.76
"287","WS",1,"M7","ws_082",2021-07-01 12:49:04,0.595281073253432,-0.00462662795464381,-0.277597677278628,0.988886497906843,1014.8,4,18.48,88.9833333333333,96.76,9.15870949435269,0.00915870949435269,2021-07-01,2,21.3196,"green",0.8772,54.9,1014.85,761.2,"2","",0.187226002967356,0.181159880471213,0.277597677278628,0.316458820427073,"Fipronil",0.76
"288","WS",1,"M9","ws_037",2021-06-29 13:38:32,0.406363928587205,-0.00173124008039886,-0.103874404823932,0.995311677820926,1009.9,4,18.89,124.366666666667,99.6,9.03867803303232,0.00903867803303232,2021-06-29,5,21.4825,"green",0.2951,39.55,1009.92,757.5,"2","",0.191506086957069,0.190740062609241,0.103874404823932,0.351997305401328,"Fipronil",0.76
"289","WS",1,"M8","ws_022",2021-06-28 16:43:49,0.445516400111258,-0.00227470529538636,-0.136482317723182,0.994765143060471,1010.2,4,19.18,115.9,99.05,8.98914224065476,0.00898914224065476,2021-06-28,6,20.7109,"green",0.3945,44.63,1010.18,757.7,"3","",0.182627009418038,0.180892052828567,0.136482317723182,0.345962782568268,"Fipronil",0.76
"290","WS",1,"M4","ws_110",2021-07-02 12:13:32,0.313621394859213,-0.00231223419991105,-0.138734051994663,0.994627072113964,1014.2,4,18.54,53.9833333333333,101.3,9.14210621092794,0.00914210621092794,2021-07-02,6,20.7109,"green",0.4136,41.66,1014.18,760.7,"2","",0.185560072395068,0.187972353336204,0.138734051994663,0.33543049321727,"Fipronil",0.76
"291","WS",1,"M6","ws_113",2021-07-02 15:31:04,0.328570272634327,-0.00206738977948713,-0.124043386769228,0.993056878413531,1014.2,4,18.89,65.9833333333333,100.15,9.07801015401729,0.00907801015401729,2021-07-02,1,21.3905,"green",0.3046,38.12,1014.18,760.7,"3","",0.191418014306593,0.191705141328053,0.124043386769228,0.407233705742705,"Fipronil",0.76
"292","WS",1,"M3","ws_095",2021-07-01 14:41:44,0.392512047397092,-0.00547406075848194,-0.328443645508917,0.973921113616616,1014.8,4,18.68,37.9833333333333,97.14,9.12187663429875,0.00912187663429874,2021-07-01,7,21.359,"green",0.7224,52.74,1014.85,761.2,"3","",0.188244519351369,0.18286072609792,0.328443645508917,0.454656209176241,"Fipronil",0.76
"293","WS",1,"M1","ws_113",2021-07-02 14:31:04,0.211441318743036,-0.00337489976804989,-0.202493986082993,0.998689839498693,1014.2,4,18.75,5.98333333333333,99.42,9.10354774146897,0.00910354774146897,2021-07-02,1,21.3905,"green",0.3046,38.12,1014.18,760.7,"3","",0.191956497321841,0.190843149637374,0.202493986082993,0.66478655969466,"Fipronil",0.76
"294","WS",1,"M6","ws_062",2021-06-30 12:57:49,0.473530355928806,-0.00371797641274191,-0.223078584764515,0.981507768120254,1011.9,4,18.72,78.9833333333333,98.78,9.08793238521177,0.00908793238521177,2021-06-30,6,20.7109,"green",0.7855,54.47,1011.92,759,"2","",0.181080687948299,0.178871503555329,0.223078584764515,0.283995652150878,"Fipronil",0.76
"295","WS",1,"M6","ws_063",2021-06-30 12:57:49,0.43434348377976,-0.00313997657605122,-0.188398594563073,0.978111331833224,1011.9,4,18.72,78.9833333333333,98.88,9.08793238521177,0.00908793238521177,2021-06-30,7,21.359,"green",0.6592,52.26,1011.92,759,"2","",0.188118382787407,0.186011456900188,0.188398594563073,0.285798838839613,"Fipronil",0.76
"296","WS",1,"M5","ws_037",2021-06-29 12:40:32,0.322013522699899,-0.00196075215939418,-0.117645129563651,0.994231574245136,1009.9,4,18.82,66.3666666666667,99.88,9.05137862714636,0.00905137862714636,2021-06-29,5,21.4825,"green",0.2951,39.55,1009.92,757.5,"2","",0.191775179524801,0.191545049309371,0.117645129563651,0.398661909737888,"Fipronil",0.76
"297","WS",1,"M7","ws_004",2021-06-28 10:24:47,0.307742922183415,-0.00173899649714188,-0.104339789828513,0.97697125551001,1010.2,4,19.11,69.3666666666667,97.52,9.00170993205349,0.00900170993205348,2021-06-28,4,21.4921,"green",0.3435,39.97,1010.18,757.7,"1","",0.190373562669026,0.185652298314834,0.104339789828513,0.303754846662336,"Fipronil",0.76
"298","WS",1,"M5","ws_110",2021-07-02 12:29:32,0.354734536077508,-0.00237359568111302,-0.142415740866781,0.997013283355427,1014.2,4,18.57,69.9833333333333,101.16,9.13657922348387,0.00913657922348387,2021-07-02,6,20.7109,"green",0.4136,41.66,1014.18,760.7,"2","",0.185447889472819,0.187599084990704,0.142415740866781,0.344332062057014,"Fipronil",0.76
"299","WS",1,"M4","ws_031",2021-06-29 09:04:05,0.294982508783883,-0.00328375439619805,-0.197025263771883,0.981028333019366,1009.9,4,18.18,31.3833333333333,99.21,9.16905854761138,0.00916905854761138,2021-06-29,7,21.359,"green",0.3803,39.91,1009.92,757.5,"1","",0.192354928552775,0.190835324617208,0.197025263771883,0.518078526878473,"Fipronil",0.76
"300","WS",1,"M4","ws_095",2021-07-01 14:55:44,0.416179627903337,-0.00449944413397561,-0.269966648038537,0.96834050143837,1014.8,4,18.72,51.9833333333333,95.64,9.11454319855009,0.00911454319855009,2021-07-01,7,21.359,"green",0.7224,52.74,1014.85,761.2,"3","",0.188093182171199,0.179892319428534,0.269966648038537,0.373707984549469,"Fipronil",0.76
"301","WS",1,"M2","ws_113",2021-07-02 14:43:04,0.241761637126941,-0.00291777581779785,-0.175066549067871,0.997575341082146,1014.2,4,18.77,17.9833333333333,98.45,9.09989131957023,0.00909989131957023,2021-07-02,1,21.3905,"green",0.3046,38.12,1014.18,760.7,"3","",0.191879398375326,0.188905267700508,0.175066549067871,0.574742446053418,"Fipronil",0.76
"302","WS",1,"M7","ws_062",2021-06-30 13:11:49,0.516885237245734,-0.00361324853237948,-0.216794911942769,0.991817127588636,1011.9,4,18.71,92.9833333333333,99.51,9.08975972410251,0.00908975972410251,2021-06-30,6,20.7109,"green",0.7855,54.47,1011.92,759,"2","",0.181117098406632,0.18022962462444,0.216794911942769,0.275996068673162,"Fipronil",0.76
"303","WS",1,"M7","ws_063",2021-06-30 13:11:49,0.482511564552064,-0.00318532380298264,-0.191119428178958,0.981565690086082,1011.9,4,18.71,92.9833333333333,99.53,9.08975972410251,0.00908975972410251,2021-06-30,7,21.359,"green",0.6592,52.26,1011.92,759,"2","",0.188156208336977,0.187271874157793,0.191119428178958,0.289926317019051,"Fipronil",0.76
"304","WS",1,"M6","ws_037",2021-06-29 12:55:02,0.341231919861109,-0.00185392587503999,-0.111235552502399,0.994159234742841,1009.9,4,18.83,80.8666666666667,99.68,9.0495622220365,0.0090495622220365,2021-06-29,5,21.4825,"green",0.2951,39.55,1009.92,757.5,"2","",0.191736694623176,0.191123137200382,0.111235552502399,0.376941892586918,"Fipronil",0.76
"305","WS",1,"M8","ws_004",2021-06-28 10:38:47,0.342185629282034,-0.00186100342043145,-0.111660205225887,0.98685659177291,1010.2,4,19.15,83.3666666666667,97.68,8.99452439412381,0.00899452439412382,2021-06-28,4,21.4921,"green",0.3435,39.97,1010.18,757.7,"1","",0.190221598601567,0.185808457514011,0.111660205225887,0.325066099638682,"Fipronil",0.76
"306","WS",1,"M12","ws_004",2021-06-28 11:34:47,0.450104795988998,-0.00188833695534721,-0.113300217320833,0.973262198489606,1010.2,4,19.31,139.366666666667,97.67,8.96588863921646,0.00896588863921646,2021-06-28,4,21.4921,"green",0.3435,39.97,1010.18,757.7,"1","",0.189615992475333,0.185197939850658,0.113300217320833,0.329840516217853,"Fipronil",0.76
"307","WS",1,"M5","ws_031",2021-06-29 09:18:05,0.290895181177935,-0.00222700499961282,-0.133620299976769,0.953338433972045,1009.9,4,18.19,45.3833333333333,98.58,9.16719787676289,0.00916719787676289,2021-06-29,7,21.359,"green",0.3803,39.91,1009.92,757.5,"1","",0.192315894097246,0.189585008401065,0.133620299976769,0.351354982847144,"Fipronil",0.76
"308","WS",1,"M5","ws_095",2021-07-01 15:09:44,0.477705436368549,-0.00444988471583861,-0.266993082950317,0.992060566554411,1014.8,4,18.77,65.9833333333333,97.6,9.10539185036849,0.00910539185036849,2021-07-01,7,21.359,"green",0.7224,52.74,1014.85,761.2,"3","",0.187904329459314,0.183394625552291,0.266993082950317,0.369591753807194,"Fipronil",0.76
"309","WS",1,"M4","ws_076",2021-07-01 08:43:56,0.340919257019982,-0.00542473521019798,-0.325484112611879,0.985801502962346,1011.9,4,18.13,27.4833333333333,99.24,9.19693023284563,0.00919693023284563,2021-07-01,4,21.4921,"green",0.7667,54.84,1014.85,761.2,"1","",0.190610057847819,0.189161421408175,0.325484112611879,0.424526037057362,"Fipronil",0.76
"310","WS",1,"M7","ws_098",2021-07-02 09:21:03,0.499862532511992,-0.00509412074534756,-0.305647244720854,0.989076014941346,1014.2,4,18.17,61.15,97.81,9.21078880191314,0.00921078880191314,2021-07-02,2,21.3196,"green",0.6344,47.1,1014.18,760.7,"1","",0.190527008525334,0.186354467038629,0.305647244720854,0.481789477807147,"Fipronil",0.76
"311","WS",1,"M5","ws_082",2021-07-01 12:22:04,0.439352361407825,-0.00413827671085133,-0.24829660265108,0.984843957425141,1014.8,4,18.46,61.9833333333333,96.37,9.1624080434604,0.0091624080434604,2021-07-01,2,21.3196,"green",0.8772,54.9,1014.85,761.2,"2","",0.187301610187635,0.180502561737824,0.24829660265108,0.28305586257533,"Fipronil",0.76
"312","WS",1,"M7","ws_037",2021-06-29 13:09:32,0.371908249769329,-0.0018961583599505,-0.11376950159703,0.996274707593474,1009.9,4,18.85,95.3666666666667,99.46,9.04593144790761,0.00904593144790761,2021-06-29,5,21.4825,"green",0.2951,39.55,1009.92,757.5,"2","",0.191659767959398,0.190624805212417,0.11376950159703,0.38552863977306,"Fipronil",0.76
"313","WS",1,"M6","ws_030",2021-06-29 09:32:05,0.359792099734683,-0.00292927131804333,-0.1757562790826,0.997514211306509,1009.9,4,18.2,59.3833333333333,99.54,9.16533791006646,0.00916533791006646,2021-06-29,6,20.7109,"green",0.3678,43.38,1009.92,757.5,"1","",0.186451385638273,0.185593709264337,0.1757562790826,0.477858290056008,"Fipronil",0.76
"314","WS",1,"M2","ws_110",2021-07-02 11:42:32,0.252682187212579,-0.00280567399278701,-0.168340439567221,0.995911100404797,1014.2,4,18.45,22.9833333333333,100.75,9.15872465675901,0.00915872465675901,2021-07-02,6,20.7109,"green",0.4136,41.66,1014.18,760.7,"2","",0.185897381975635,0.187291612340452,0.168340439567221,0.407012668199276,"Fipronil",0.76
"315","WS",1,"M6","ws_031",2021-06-29 09:32:05,0.346888112164338,-0.00262521644772775,-0.157512986863665,0.984685460771258,1009.9,4,18.2,59.3833333333333,98.44,9.16533791006646,0.00916533791006646,2021-06-29,7,21.359,"green",0.3803,39.91,1009.92,757.5,"1","",0.192276874413911,0.189277355173054,0.157512986863665,0.414180875266013,"Fipronil",0.76
