location,datetime,temp_c
bath_1,5/28/2020 5:28,24.641
bath_1,5/28/2020 5:33,24.545
bath_1,5/28/2020 5:38,24.545
bath_1,5/28/2020 5:43,24.545
bath_1,5/28/2020 5:48,24.545
bath_1,5/28/2020 5:53,24.448
bath_1,5/28/2020 5:58,24.448
bath_1,5/28/2020 6:03,24.448
bath_1,5/28/2020 6:08,24.448
bath_1,5/28/2020 6:13,24.448
bath_1,5/28/2020 6:18,24.448
bath_1,5/28/2020 6:23,24.351
bath_1,5/28/2020 6:28,24.351
bath_1,5/28/2020 6:33,24.351
bath_1,5/28/2020 6:38,24.351
bath_1,5/28/2020 6:43,24.351
bath_1,5/28/2020 6:48,24.255
bath_1,5/28/2020 6:53,24.255
bath_1,5/28/2020 6:58,24.255
bath_1,5/28/2020 7:03,24.255
bath_1,5/28/2020 7:08,24.158
bath_1,5/28/2020 7:13,24.158
bath_1,5/28/2020 7:18,24.158
bath_1,5/28/2020 7:23,24.158
bath_1,5/28/2020 7:28,24.255
bath_1,5/28/2020 7:33,24.351
bath_1,5/28/2020 7:38,24.545
bath_1,5/28/2020 7:43,24.641
bath_1,5/28/2020 7:48,24.738
bath_1,5/28/2020 7:53,24.931
bath_1,5/28/2020 7:58,25.028
bath_1,5/28/2020 8:03,25.125
bath_1,5/28/2020 8:08,25.222
bath_1,5/28/2020 8:13,25.319
bath_1,5/28/2020 8:18,25.319
bath_1,5/28/2020 8:23,25.416
bath_1,5/28/2020 8:28,25.513
bath_1,5/28/2020 8:33,25.61
bath_1,5/28/2020 8:38,25.61
bath_1,5/28/2020 8:43,25.708
bath_1,5/28/2020 8:48,25.708
bath_1,5/28/2020 8:53,25.805
bath_1,5/28/2020 8:58,25.805
bath_1,5/28/2020 9:03,25.902
bath_1,5/28/2020 9:08,25.902
bath_1,5/28/2020 9:13,26
bath_1,5/28/2020 9:18,26
bath_1,5/28/2020 9:23,26.097
bath_1,5/28/2020 9:28,26.097
bath_1,5/28/2020 9:33,26.195
bath_1,5/28/2020 9:38,26.195
bath_1,5/28/2020 9:43,26.292
bath_1,5/28/2020 9:48,26.292
bath_1,5/28/2020 9:53,26.292
bath_1,5/28/2020 9:58,26.292
bath_1,5/28/2020 10:03,26.39
bath_1,5/28/2020 10:08,26.39
bath_1,5/28/2020 10:13,26.39
bath_1,5/28/2020 10:18,26.488
bath_1,5/28/2020 10:23,26.488
bath_1,5/28/2020 10:28,26.488
bath_1,5/28/2020 10:33,26.488
bath_1,5/28/2020 10:38,26.585
bath_1,5/28/2020 10:43,26.585
bath_1,5/28/2020 10:48,26.585
bath_1,5/28/2020 10:53,26.585
bath_1,5/28/2020 10:58,26.585
bath_1,5/28/2020 11:03,26.585
bath_1,5/28/2020 11:08,26.683
bath_1,5/28/2020 11:13,26.585
bath_1,5/28/2020 11:18,26.683
bath_1,5/28/2020 11:23,26.781
bath_1,5/28/2020 11:28,27.075
bath_1,5/28/2020 11:33,27.272
bath_1,5/28/2020 11:38,27.272
bath_1,5/28/2020 11:41,
bath_1,5/28/2020 11:42,
bath_1,5/28/2020 11:43,28.159
bath_1,5/28/2020 11:48,
bath_1,5/28/2020 11:48,27.862
bath_1,5/28/2020 11:53,27.862
bath_1,5/28/2020 11:58,27.37
bath_1,5/28/2020 12:03,27.173
bath_1,5/28/2020 12:08,27.075
bath_1,5/28/2020 12:13,26.977
bath_1,5/28/2020 12:18,26.683
bath_1,5/28/2020 12:23,26.488
bath_1,5/28/2020 12:28,26.292
bath_1,5/28/2020 12:33,26.097
bath_1,5/28/2020 12:38,26
bath_1,5/28/2020 12:43,25.805
bath_1,5/28/2020 12:48,25.708
bath_1,5/28/2020 12:53,25.708
bath_1,5/28/2020 12:58,25.61
bath_1,5/28/2020 13:03,25.61
bath_1,5/28/2020 13:08,25.513
bath_1,5/28/2020 13:13,25.513
bath_1,5/28/2020 13:18,25.416
bath_1,5/28/2020 13:23,25.319
bath_1,5/28/2020 13:28,25.222
bath_1,5/28/2020 13:33,25.222
bath_1,5/28/2020 13:38,25.222
bath_1,5/28/2020 13:43,25.125
bath_1,5/28/2020 13:48,25.125
bath_1,5/28/2020 13:53,25.125
bath_1,5/28/2020 13:58,25.028
bath_1,5/28/2020 14:03,25.028
bath_1,5/28/2020 14:08,24.931
bath_1,5/28/2020 14:13,24.931
bath_1,5/28/2020 14:18,25.028
bath_1,5/28/2020 14:23,26.292
bath_1,5/28/2020 14:28,27.37
bath_1,5/28/2020 14:33,28.06
bath_1,5/28/2020 14:38,28.555
bath_1,5/28/2020 14:43,29.252
bath_1,5/28/2020 14:48,29.953
bath_1,5/28/2020 14:53,30.659
bath_1,5/28/2020 14:58,31.472
bath_1,5/28/2020 15:03,32.291
bath_1,5/28/2020 15:08,33.118
bath_1,5/28/2020 15:13,33.953
bath_1,5/28/2020 15:18,34.585
